10000 15 0.2 100
5656 -22.363636 -45.090908 -85.181816 -34.181820
5657 -63.545456 -83.727272 -89.636360 -53.363636
5658 -24.181818 -92.000000 -16.000000 -4.000000
5659 -13.909091 -25.636364 -40.090908 -33.272728
5660 -3.090909 -17.000000 -64.272728 -88.909088
5661 -43.545456 -91.636360 -86.545456 -92.545456
5662 -92.181816 -69.272728 -67.363640 -4.000000
5663 -8.818182 -75.272728 -79.545456 -31.181818
5664 -6.454545 -50.909092 -51.454544 -70.000000
5665 -34.545456 -27.272728 -23.363636 -44.909092
5666 -19.272728 -25.545454 -48.909092 -19.272728
5667 -51.181820 -75.090912 -52.545456 -54.272728
5668 -92.090912 -16.818182 -29.363636 -21.727272
5669 -94.636360 -2.090909 -14.272727 -73.000000
5670 -71.272728 -67.818184 -63.181820 -80.090912
5671 -43.090908 -42.727272 -97.454544 -49.545456
5672 -93.636360 -35.090908 -5.727273 -14.363636
5673 -62.363636 -15.272727 -59.272728 -81.545456
5674 -40.818180 -94.272728 -87.000000 -78.181816
5675 -69.363640 -39.545456 -18.636364 -61.454544
5676 -42.545456 -47.909092 -69.363640 -23.363636
5677 -36.181820 -69.818184 -96.363640 -7.454545
5678 -37.636364 -59.545456 -73.727272 -66.818184
5679 -88.454544 -57.272728 -2.545455 -68.272728
5680 -92.363640 -8.181818 -82.545456 -54.636364
5681 -23.454546 -41.818180 -22.363636 -50.363636
5682 -22.272728 -95.545456 -28.545454 -91.636360
5683 -21.272728 -47.090908 -39.181820 -63.818180
5684 -81.181816 -8.545455 -73.363640 -17.363636
5685 -78.272728 -55.909092 -10.909091 -15.909091
5686 -1.636364 -70.818184 -68.909088 -90.090912
5687 -28.090910 -71.363640 -58.363636 -6.545455
5688 -65.727272 -27.090910 -47.363636 -89.181816
5689 -55.000000 -69.727272 -39.545456 -77.272728
5690 -51.454544 -54.181820 -68.818184 -72.727272
5691 -1.272727 -8.000000 -22.727272 -68.636360
5692 -16.545454 -96.090912 -72.181816 -81.000000
5693 -52.000000 -69.272728 -83.000000 -53.636364
5694 -40.000000 -51.909092 -29.909090 -54.272728
5695 -9.454545 -88.272728 -60.818180 -75.181816
5696 -15.272727 -8.181818 -50.454544 -70.272728
5697 -64.090912 -90.000000 -47.545456 -15.545455
5698 -44.181820 -2.545455 -88.272728 -31.636364
5699 -10.545455 -11.000000 -86.454544 -13.181818
5700 -93.272728 -58.545456 -80.363640 -45.272728
5701 -27.818182 -63.363636 -85.090912 -54.000000
5702 -1.363636 -15.000000 -8.181818 -10.818182
5703 -3.181818 -69.000000 -72.090912 -4.636364
5704 -77.090912 -22.545454 -61.090908 -27.363636
5705 -98.727272 -8.636364 -42.818180 -29.000000
5706 -97.272728 -17.272728 -60.636364 -7.818182
5707 -28.181818 -47.000000 -7.181818 -21.454546
5708 -91.727272 -73.636360 -52.818180 -5.727273
5709 -37.000000 -37.909092 -59.636364 -38.363636
5710 -52.818180 -67.818184 -35.272728 -42.181820
5711 -36.818180 -7.363636 -46.818180 -0.090909
5712 -29.909090 -7.909091 -13.545455 -14.818182
5713 -2.727273 -56.363636 -43.818180 -100.000000
5714 -73.636360 -4.363636 -93.909088 -88.000000
5715 -37.545456 -87.272728 -95.545456 -15.454545
5716 -60.909092 -48.363636 -21.181818 -84.000000
5717 -72.454544 -80.818184 -8.545455 -11.454545
5718 -48.636364 -43.818180 -53.636364 -71.545456
5719 -51.181820 -86.636360 -57.818180 -67.272728
5720 -80.727272 -71.363640 -82.000000 -83.363640
5721 -13.909091 -25.818182 -69.545456 -73.636360
5722 -16.363636 -49.636364 -61.636364 -40.090908
5723 -23.000000 -43.363636 -55.545456 -83.909088
5724 -77.909088 -76.636360 -54.090908 -50.272728
5725 -57.454544 -62.545456 -61.727272 -92.181816
5726 -6.363636 -1.454545 -63.727272 -43.636364
5727 -88.090912 -21.545454 -97.090912 -68.727272
5728 -79.000000 -65.272728 -38.272728 -92.909088
5729 -77.181816 -94.000000 -52.727272 -93.545456
5730 -29.727272 -14.272727 -33.545456 -52.727272
5731 -43.818180 -75.272728 -22.818182 -21.636364
5732 -51.909092 -76.818184 -58.090908 -9.272727
5733 -39.363636 -19.818182 -1.454545 -31.909090
5734 -7.454545 -51.363636 -61.727272 -95.454544
5735 -59.090908 -58.727272 -50.363636 -24.272728
5736 -24.000000 -74.818184 -17.090910 -1.181818
5737 -55.000000 -56.000000 -80.818184 -84.727272
5738 -70.272728 -0.545455 -23.636364 -0.181818
5739 -75.818184 -46.363636 -21.818182 -27.636364
5740 -9.363636 -79.909088 -23.090910 -34.909092
5741 -85.909088 -10.727273 -53.000000 -93.272728
5742 -48.272728 -14.636364 -74.909088 -7.363636
5743 -73.363640 -11.454545 -31.545454 -83.545456
5744 -86.272728 -34.818180 -70.818184 -27.454546
5745 -90.818184 -51.636364 -98.272728 -47.181820
5746 -38.363636 -21.909090 -47.363636 -14.181818
5747 -54.454544 -55.363636 -28.000000 -63.818180
5748 -35.272728 -37.272728 -84.909088 -7.363636
5749 -48.000000 -37.818180 -0.636364 -82.454544
5750 -38.636364 -75.545456 -89.727272 -98.181816
5751 -73.181816 -7.454545 -81.727272 -45.636364
5752 -28.454546 -38.727272 -73.000000 -5.454545
5753 -90.363640 -71.272728 -52.636364 -28.727272
5754 -93.181816 -86.181816 -29.000000 -33.727272
5755 -41.545456 -57.000000 -83.727272 -63.000000
5756 -94.181816 -68.545456 -70.272728 -28.363636
5757 -92.545456 -70.909088 -10.727273 -31.181818
5758 -32.545456 -86.636360 -15.545455 -5.727273
5759 -80.272728 -97.272728 -51.272728 -8.727273
5760 -35.909092 -10.454545 -0.363636 -12.454545
5761 -81.727272 -52.909092 -27.272728 -61.090908
5762 -25.272728 -56.272728 -94.818184 -66.727272
5763 -99.454544 -78.454544 -15.909091 -79.818184
5764 -33.181820 -86.181816 -8.090909 -11.909091
5765 -43.181820 -5.000000 -29.272728 -75.727272
5766 -77.818184 -44.818180 -67.636360 -44.272728
5767 -28.272728 -5.090909 -39.181820 -50.363636
5768 -1.727273 -39.545456 -62.727272 -83.454544
5769 -92.454544 -76.181816 -30.636364 -3.818182
5770 -18.636364 -11.636364 -70.545456 -18.090910
5771 -76.272728 -86.454544 -97.818184 -95.636360
5772 -58.727272 -92.090912 -7.545455 -1.909091
5773 -83.272728 -36.818180 -63.818180 -61.090908
5774 -81.636360 -17.636364 -91.545456 -96.000000
5775 -22.636364 -30.727272 -46.363636 -24.363636
5776 -70.272728 -95.272728 -93.909088 -62.636364
5777 -71.454544 -10.727273 -52.636364 -90.090912
5778 -22.363636 -23.181818 -94.272728 -98.545456
5779 -95.818184 -92.090912 -94.181816 -40.727272
5780 -70.363640 -87.818184 -42.636364 -53.636364
5781 -24.636364 -6.454545 -0.909091 -92.363640
5782 -24.000000 -92.454544 -74.545456 -32.818180
5783 -23.181818 -20.909090 -43.363636 -79.636360
5784 -16.090910 -23.454546 -28.454546 -73.727272
5785 -34.181820 -81.090912 -63.727272 -56.454544
5786 -4.272727 -44.181820 -41.181820 -86.181816
5787 -36.272728 -21.545454 -26.909090 -92.818184
5788 -9.363636 -55.636364 -32.636364 -20.090910
5789 -48.272728 -33.545456 -98.636360 -58.454544
5790 -12.181818 -73.181816 -91.272728 -21.545454
5791 -80.272728 -20.727272 -1.181818 -82.545456
5792 -44.181820 -29.545454 -56.181820 -78.272728
5793 -10.636364 -6.090909 -20.909090 -1.000000
5794 -50.272728 -48.272728 -73.363640 -72.727272
5795 -69.818184 -86.454544 -65.545456 -65.272728
5796 -42.090908 -98.181816 -71.545456 -90.272728
5797 -17.909090 -56.363636 -48.727272 -16.272728
5798 -15.727273 -26.090910 -37.818180 -96.000000
5799 -46.818180 -25.181818 -78.454544 -77.181816
5800 -40.909092 -20.818182 -41.636364 -51.454544
5801 -26.909090 -62.545456 -38.636364 -77.181816
5802 -97.000000 -12.000000 -36.090908 -52.909092
5803 -98.454544 -1.636364 -18.181818 -26.636364
5804 -86.000000 -75.909088 -16.909090 -90.090912
5805 -18.454546 -51.818180 -6.363636 -34.181820
5806 -64.090912 -30.363636 -16.363636 -97.090912
5807 -55.545456 -81.000000 -74.181816 -96.363640
5808 -1.818182 -15.818182 -34.000000 -14.909091
5809 -64.454544 -72.636360 -78.272728 -47.636364
5810 -70.818184 -14.363636 -0.545455 -69.272728
5811 -2.181818 -4.909091 -82.090912 -88.181816
5812 -80.818184 -99.000000 -78.272728 -85.454544
5813 -36.909092 -70.818184 -19.636364 -87.181816
5814 -1.181818 -22.090910 -84.181816 -56.636364
5815 -3.090909 -44.545456 -39.181820 -91.000000
5816 -46.545456 -73.181816 -5.909091 -97.181816
5817 -32.000000 -84.090912 -44.727272 -2.818182
5818 -84.636360 -45.272728 -58.272728 -86.727272
5819 -50.090908 -40.272728 -74.909088 -17.090910
5820 -25.454546 -39.272728 -2.454545 -48.545456
5821 -10.090909 -8.272727 -35.636364 -97.363640
5822 -30.363636 -19.818182 -54.000000 -19.545454
5823 -50.545456 -79.363640 -10.545455 -97.090912
5824 -38.727272 -16.454546 -94.181816 -70.727272
5825 -86.727272 -38.909092 -59.727272 -71.272728
5826 -70.363640 -18.000000 -58.000000 -20.454546
5827 -44.454544 -19.090910 -23.636364 -56.000000
5828 -44.545456 -12.272727 -4.545455 -40.727272
5829 -20.545454 -40.181820 -38.090908 -37.000000
5830 -46.181820 -78.272728 -56.545456 -96.727272
5831 -57.636364 -67.090912 -79.909088 -96.363640
5832 -69.727272 -74.090912 -67.090912 -56.363636
5833 -99.181816 -13.000000 -27.636364 -69.545456
5834 -17.181818 -71.818184 -89.909088 -61.545456
5835 -90.909088 -99.727272 -17.545454 -21.545454
5836 -12.000000 -22.090910 -62.272728 -18.727272
5837 -48.363636 -0.363636 -55.727272 -80.727272
5838 -78.636360 -12.272727 -63.545456 -36.272728
5839 -79.363640 -43.454544 -18.818182 -49.000000
5840 -3.727273 -72.090912 -91.545456 -2.909091
5841 -85.090912 -5.363636 -72.454544 -2.272727
5842 -77.181816 -48.545456 -63.818180 -54.272728
5843 -48.272728 -67.545456 -75.818184 -60.272728
5844 -75.727272 -38.090908 -78.909088 -24.090910
5845 -24.636364 -20.818182 -91.000000 -3.272727
5846 -33.000000 -54.545456 -25.727272 -98.545456
5847 -84.181816 -44.545456 -33.727272 -87.909088
5848 -16.636364 -25.272728 -90.818184 -87.909088
5849 -30.636364 -63.181820 -90.090912 -7.818182
5850 -11.727273 -40.090908 -48.181820 -59.909092
5851 -7.545455 -24.000000 -6.363636 -83.272728
5852 -48.181820 -71.454544 -93.545456 -72.818184
5853 -92.181816 -84.545456 -62.181820 -11.363636
5854 -25.181818 -74.090912 -9.909091 -9.363636
5855 -4.727273 -29.727272 -97.181816 -21.363636
5856 -55.000000 -88.000000 -95.363640 -85.545456
5857 -37.363636 -71.636360 -79.545456 -49.000000
5858 -11.727273 -27.727272 -95.090912 -5.454545
5859 -37.818180 -87.636360 -74.909088 -72.181816
5860 -59.000000 -68.454544 -31.181818 -37.363636
5861 -39.090908 -93.363640 -34.909092 -64.272728
5862 -53.545456 -31.000000 -73.636360 -58.272728
5863 -60.727272 -70.818184 -65.818184 -15.636364
5864 -44.909092 -61.181820 -87.363640 -82.272728
5865 -32.818180 -53.090908 -17.454546 -30.636364
5866 -66.909088 -12.545455 -36.090908 -90.909088
5867 -86.272728 -10.909091 -63.090908 -31.454546
5868 -65.545456 -94.272728 -68.818184 -4.636364
5869 -73.727272 -89.909088 -55.090908 -27.272728
5870 -20.909090 -28.636364 -85.545456 -67.727272
5871 -85.636360 -51.363636 -69.545456 -30.545454
5872 -98.636360 -43.090908 -98.909088 -31.454546
5873 -96.181816 -16.363636 -62.090908 -49.272728
5874 -15.000000 -84.272728 -40.181820 -1.272727
5875 -81.363640 -3.272727 -32.727272 -46.909092
5876 -83.636360 -87.727272 -37.636364 -57.363636
5877 -77.636360 -92.727272 -70.818184 -84.727272
5878 -7.545455 -42.545456 -52.454544 -79.272728
5879 -93.909088 -22.000000 -9.818182 -78.727272
5880 -65.090912 -94.909088 -10.090909 -61.181820
5881 -11.181818 -58.363636 -96.636360 -26.181818
5882 -42.636364 -36.727272 -27.454546 -10.181818
5883 -26.181818 -60.181820 -57.000000 -96.000000
5884 -47.909092 -80.818184 -39.545456 -11.727273
5885 -59.727272 -10.363636 -96.454544 -53.363636
5886 -52.909092 -48.818180 -32.636364 -32.909092
5887 -70.818184 -28.636364 -11.636364 -22.000000
5888 -23.454546 -7.909091 -69.363640 -34.636364
5889 -66.181816 -66.000000 -47.000000 -95.000000
5890 -2.727273 -74.454544 -5.090909 -15.000000
5891 -20.818182 -48.272728 -11.000000 -54.909092
5892 -29.090910 -50.454544 -66.636360 -75.000000
5893 -47.000000 -49.272728 -28.363636 -86.000000
5894 -98.090912 -61.000000 -18.909090 -55.000000
5895 -89.545456 -16.727272 -77.000000 -13.000000
5896 -24.545454 -46.363636 -33.818180 -90.727272
5897 -98.545456 -80.818184 -71.909088 -87.363640
5898 -41.454544 -77.000000 -2.363636 -48.454544
5899 -11.454545 -99.545456 -3.363636 -26.727272
5900 -36.181820 -56.181820 -1.636364 -83.090912
5901 -91.636360 -16.181818 -69.090912 -75.818184
5902 -77.090912 -74.181816 -30.818182 -52.818180
5903 -90.909088 -94.000000 -52.000000 -15.454545
5904 -26.545454 -85.818184 -92.363640 -25.090910
5905 -52.818180 -64.181816 -12.454545 -80.454544
5906 -27.363636 -1.000000 -28.909090 -24.909090
5907 -0.454545 -18.454546 -51.636364 -36.636364
5908 -60.818180 -39.454544 -5.909091 -52.454544
5909 -55.545456 -61.181820 -28.272728 -18.818182
5910 -35.363636 -45.272728 -71.636360 -26.181818
5911 -39.272728 -9.818182 -27.818182 -52.000000
5912 -81.818184 -20.090910 -77.000000 -34.636364
5913 -70.454544 -75.636360 -15.090909 -84.000000
5914 -76.545456 -30.181818 -8.909091 -63.181820
5915 -48.636364 -60.454544 -86.000000 -9.454545
5916 -86.090912 -78.000000 -61.909092 -41.636364
5917 -39.181820 -90.090912 -46.636364 -74.454544
5918 -35.363636 -4.454545 -86.818184 -60.727272
5919 -14.272727 -14.636364 -12.727273 -96.090912
5920 -34.727272 -75.909088 -16.909090 -5.181818
5921 -37.636364 -18.181818 -89.090912 -0.363636
5922 -48.363636 -84.181816 -63.545456 -97.000000
5923 -30.818182 -35.727272 -6.454545 -16.818182
5924 -13.727273 -54.454544 -58.454544 -39.000000
5925 -30.727272 -5.000000 -13.454545 -52.272728
5926 -9.454545 -86.454544 -13.000000 -9.818182
5927 -1.090909 -11.818182 -92.090912 -21.909090
5928 -73.909088 -8.909091 -13.272727 -11.545455
5929 -27.090910 -88.545456 -11.909091 -61.545456
5930 -72.636360 -61.636364 -58.545456 -3.454545
5931 -83.454544 -51.090908 -20.272728 -83.363640
5932 -91.727272 -64.818184 -22.363636 -22.454546
5933 -56.000000 -35.818180 -74.727272 -51.636364
5934 -8.454545 -73.818184 -61.454544 -9.454545
5935 -71.818184 -53.454544 -31.363636 -45.727272
5936 -48.545456 -44.636364 -43.363636 -75.636360
5937 -33.090908 -41.454544 -23.363636 -91.909088
5938 -3.000000 -68.000000 -95.363640 -72.636360
5939 -5.272727 -15.545455 -56.000000 -97.000000
5940 -66.545456 -78.272728 -5.636364 -22.545454
5941 -0.272727 -80.363640 -60.363636 -8.636364
5942 -40.363636 -21.727272 -18.090910 -12.181818
5943 -61.363636 -35.636364 -44.000000 -9.909091
5944 -66.454544 -87.363640 -71.727272 -99.545456
5945 -28.818182 -95.000000 -91.454544 -18.000000
5946 -63.000000 -72.909088 -76.818184 -68.272728
5947 -74.636360 -32.727272 -51.454544 -41.181820
5948 -97.181816 -57.090908 -49.909092 -97.454544
5949 -23.636364 -10.272727 -92.272728 -63.909092
5950 -18.181818 -96.545456 -62.272728 -79.545456
5951 -32.181820 -92.454544 -89.454544 -98.545456
5952 -79.818184 -47.272728 -84.272728 -94.727272
5953 -42.272728 -61.818180 -98.909088 -91.454544
5954 -34.727272 -75.636360 -45.909092 -9.363636
5955 -94.545456 -97.363640 -36.727272 -91.727272
5956 -54.454544 -86.636360 -89.181816 -78.090912
5957 -83.090912 -67.545456 -28.181818 -1.181818
5958 -64.090912 -76.545456 -80.727272 -96.181816
5959 -69.000000 -56.272728 -80.909088 -34.909092
5960 -3.545455 -65.181816 -29.636364 -32.000000
5961 -27.000000 -14.727273 -9.636364 -47.909092
5962 -76.545456 -55.545456 -57.272728 -71.090912
5963 -39.090908 -80.181816 -62.818180 -93.545456
5964 -53.000000 -38.090908 -57.818180 -36.000000
5965 -91.818184 -72.090912 -37.181820 -55.909092
5966 -48.636364 -4.090909 -38.272728 -17.636364
5967 -60.363636 -19.181818 -52.545456 -50.090908
5968 -84.272728 -68.363640 -68.272728 -97.454544
5969 -83.000000 -64.090912 -45.272728 -45.727272
5970 -19.636364 -88.727272 -16.727272 -58.727272
5971 -68.818184 -65.727272 -38.454544 -21.818182
5972 -90.000000 -82.363640 -44.000000 -81.818184
5973 -54.454544 -81.181816 -23.818182 -3.090909
5974 -71.363640 -62.090908 -6.909091 -31.727272
5975 -81.181816 -59.363636 -67.909088 -51.636364
5976 -13.909091 -22.363636 -49.090908 -96.909088
5977 -86.363640 -80.545456 -28.727272 -6.000000
5978 -55.363636 -31.636364 -50.818180 -10.363636
5979 -97.363640 -75.454544 -32.181820 -73.454544
5980 -57.818180 -62.272728 -41.454544 -98.454544
5981 -29.636364 -65.272728 -87.727272 -1.000000
5982 -13.454545 -94.545456 -32.636364 -94.636360
5983 -53.909092 -86.727272 -46.272728 -67.818184
5984 -9.090909 -81.545456 -50.818180 -95.454544
5985 -48.181820 -79.545456 -87.545456 -3.545455
5986 -97.363640 -24.545454 -13.909091 -94.727272
5987 -86.181816 -32.272728 -54.363636 -30.090910
5988 -94.545456 -81.909088 -28.545454 -24.090910
5989 -33.363636 -16.181818 -25.090910 -46.818180
5990 -96.909088 -43.909092 -41.454544 -50.818180
5991 -30.636364 -73.909088 -4.818182 -25.818182
5992 -55.363636 -41.818180 -7.454545 -3.545455
5993 -7.545455 -81.181816 -93.272728 -4.909091
5994 -91.909088 -7.181818 -85.727272 -78.000000
5995 -39.454544 -40.090908 -8.090909 -33.909092
5996 -8.181818 -22.818182 -44.181820 -41.454544
5997 -25.181818 -69.272728 -88.272728 -22.090910
5998 -13.090909 -29.636364 -59.090908 -29.909090
5999 -89.727272 -63.818180 -41.909092 -31.272728
6000 -91.818184 -49.272728 -34.818180 -99.272728
6001 -16.636364 -14.272727 -4.181818 -8.454545
6002 -21.454546 -89.909088 -86.454544 -60.818180
6003 -16.090910 -80.727272 -80.909088 -10.454545
6004 -89.727272 -25.090910 -51.909092 -14.818182
6005 -80.545456 -40.090908 -36.909092 -79.818184
6006 -55.909092 -82.090912 -9.636364 -45.636364
6007 -32.090908 -37.727272 -76.818184 -23.909090
6008 -73.181816 -97.818184 -23.181818 -89.727272
6009 -12.000000 -13.454545 -98.181816 -19.636364
6010 -89.545456 -70.818184 -80.454544 -5.636364
6011 -37.727272 -47.545456 -2.181818 -27.454546
6012 -58.818180 -54.090908 -42.272728 -39.272728
6013 -80.363640 -65.272728 -19.090910 -36.272728
6014 -47.363636 -14.909091 -68.000000 -79.454544
6015 -52.545456 -31.000000 -89.545456 -25.727272
6016 -15.000000 -12.636364 -1.636364 -13.181818
6017 -26.090910 -86.000000 -32.727272 -15.636364
6018 -43.000000 -99.363640 -7.363636 -80.727272
6019 -46.818180 -9.545455 -8.090909 -5.636364
6020 -49.818180 -36.545456 -44.909092 -30.090910
6021 -1.818182 -50.090908 -52.545456 -35.363636
6022 -65.000000 -20.545454 -1.000000 -3.727273
6023 -37.727272 -90.454544 -15.545455 -52.636364
6024 -89.272728 -17.181818 -65.818184 -1.545455
6025 -89.272728 -98.545456 -17.181818 -32.272728
6026 -84.000000 -10.727273 -12.909091 -30.818182
6027 -6.454545 -7.181818 -22.636364 -56.181820
6028 -43.727272 -53.636364 -86.272728 -31.636364
6029 -3.727273 -38.818180 -67.000000 -54.909092
6030 -45.454544 -54.090908 -58.545456 -83.181816
6031 -30.727272 -74.090912 -35.818180 -20.000000
6032 -91.272728 -87.727272 -21.545454 -66.727272
6033 -72.454544 -24.909090 -98.909088 -56.454544
6034 -21.727272 -98.000000 -73.454544 -28.181818
6035 -5.181818 -82.181816 -70.545456 -48.909092
6036 -35.818180 -56.818180 -80.545456 -25.727272
6037 -81.727272 -33.636364 -80.636360 -13.363636
6038 -73.909088 -39.181820 -82.727272 -4.636364
6039 -99.454544 -18.454546 -10.818182 -90.636360
6040 -92.363640 -18.545454 -43.545456 -64.818184
6041 -29.636364 -42.454544 -7.363636 -51.363636
6042 -40.454544 -67.000000 -79.454544 -45.636364
6043 -49.181820 -50.000000 -94.454544 -85.000000
6044 -92.909088 -61.181820 -96.909088 -60.818180
6045 -81.000000 -77.454544 -60.363636 -54.909092
6046 -2.818182 -43.090908 -45.727272 -2.181818
6047 -47.727272 -56.545456 -79.000000 -40.090908
6048 -61.272728 -22.545454 -91.000000 -90.818184
6049 -64.909088 -84.545456 -42.181820 -91.545456
6050 -51.545456 -7.818182 -23.272728 -0.636364
6051 -43.909092 -3.909091 -71.818184 -23.000000
6052 -65.090912 -68.636360 -83.818184 -46.000000
6053 -46.090908 -44.181820 -0.909091 -35.090908
6054 -73.454544 -46.545456 -37.272728 -21.090910
6055 -89.272728 -16.272728 -61.181820 -50.454544
6056 -24.909090 -38.363636 -41.272728 -76.000000
6057 -22.909090 -83.454544 -67.545456 -74.363640
6058 -77.363640 -90.818184 -61.181820 -21.272728
6059 -80.909088 -33.000000 -44.272728 -45.909092
6060 -1.636364 -14.272727 -78.090912 -33.909092
6061 -44.636364 -65.181816 -68.909088 -18.090910
6062 -11.727273 -92.363640 -39.181820 -87.090912
6063 -94.727272 -86.454544 -37.545456 -19.636364
6064 -24.818182 -65.000000 -81.818184 -33.818180
6065 -34.636364 -49.363636 -8.181818 -12.000000
6066 -26.272728 -55.545456 -19.454546 -7.181818
6067 -88.545456 -63.727272 -39.272728 -76.272728
6068 -78.000000 -17.363636 -10.181818 -22.636364
6069 -82.454544 -65.272728 -40.636364 -80.363640
6070 -57.545456 -66.000000 -53.636364 -38.454544
6071 -52.454544 -77.363640 -58.090908 -77.181816
6072 -42.363636 -26.090910 -97.181816 -63.090908
6073 -75.454544 -5.363636 -61.272728 -87.909088
6074 -60.909092 -80.636360 -81.181816 -35.636364
6075 -44.363636 -6.636364 -11.909091 -8.454545
6076 -23.909090 -8.181818 -17.272728 -92.545456
6077 -73.454544 -57.909092 -59.090908 -17.181818
6078 -23.818182 -12.636364 -55.636364 -62.454544
6079 -90.000000 -99.909088 -25.818182 -18.454546
6080 -26.000000 -23.000000 -67.727272 -87.545456
6081 -14.545455 -29.000000 -61.636364 -61.636364
6082 -9.636364 -29.000000 -97.181816 -40.090908
6083 -35.545456 -9.090909 -34.727272 -45.636364
6084 -17.272728 -52.000000 -24.363636 -76.818184
6085 -96.000000 -83.454544 -94.000000 -6.000000
6086 -82.272728 -35.727272 -68.454544 -58.363636
6087 -21.818182 -94.181816 -76.818184 -47.727272
6088 -17.181818 -30.727272 -21.454546 -31.636364
6089 -59.727272 -83.090912 -93.272728 -55.454544
6090 -98.181816 -90.454544 -81.727272 -33.727272
6091 -85.636360 -16.454546 -79.363640 -89.090912
6092 -54.636364 -3.727273 -52.090908 -50.636364
6093 -73.363640 -32.181820 -56.636364 -55.545456
6094 -67.909088 -25.000000 -13.909091 -89.727272
6095 -5.363636 -76.909088 -23.636364 -22.545454
6096 -7.636364 -31.272728 -40.363636 -53.545456
6097 -0.454545 -33.545456 -9.000000 -98.636360
6098 -10.181818 -90.727272 -18.545454 -82.000000
6099 -93.363640 -84.090912 -57.181820 -47.909092
6100 -87.818184 -9.272727 -84.727272 -47.363636
6101 -41.454544 -41.272728 -2.909091 -9.363636
6102 -52.454544 -3.000000 -85.181816 -57.818180
6103 -66.090912 -95.000000 -66.545456 -73.727272
6104 -26.181818 -6.818182 -27.181818 -12.818182
6105 -26.545454 -22.363636 -11.454545 -22.909090
6106 -99.181816 -30.000000 -4.818182 -78.727272
6107 -14.090909 -62.000000 -26.636364 -88.090912
6108 -71.272728 -11.272727 -21.636364 -98.818184
6109 -38.727272 -10.636364 -8.181818 -91.181816
6110 -13.636364 -79.545456 -35.181820 -79.636360
6111 -60.636364 -87.909088 -39.545456 -86.818184
6112 -80.909088 -52.909092 -85.818184 -93.636360
6113 -61.363636 -97.272728 -16.454546 -60.545456
6114 -13.454545 -7.454545 -39.272728 -13.727273
6115 -69.454544 -52.000000 -88.000000 -26.909090
6116 -49.454544 -9.636364 -25.727272 -74.363640
6117 -20.272728 -20.000000 -51.727272 -20.000000
6118 -85.727272 -73.090912 -85.818184 -46.363636
6119 -61.000000 -11.545455 -19.363636 -41.818180
6120 -64.363640 -5.181818 -35.454544 -25.727272
6121 -88.636360 -38.090908 -72.454544 -2.090909
6122 -45.545456 -97.909088 -2.000000 -1.181818
6123 -36.090908 -90.000000 -28.000000 -71.727272
6124 -99.545456 -39.909092 -46.090908 -6.000000
6125 -46.090908 -97.818184 -26.000000 -31.727272
6126 -70.909088 -11.818182 -78.090912 -18.000000
6127 -23.272728 -83.545456 -59.818180 -73.818184
6128 -88.727272 -81.454544 -85.727272 -63.454544
6129 -19.454546 -44.363636 -65.545456 -51.181820
6130 -42.272728 -53.636364 -52.272728 -64.454544
6131 -43.636364 -66.454544 -36.181820 -29.363636
6132 -6.363636 -68.363640 -35.272728 -52.363636
6133 -66.181816 -61.272728 -70.272728 -23.181818
6134 -59.181820 -34.545456 -41.181820 -68.636360
6135 -18.090910 -87.181816 -42.454544 -92.909088
6136 -54.818180 -14.363636 -56.363636 -60.454544
6137 -58.727272 -8.090909 -11.545455 -87.181816
6138 -61.727272 -63.818180 -37.818180 -91.454544
6139 -30.272728 -73.909088 -20.818182 -22.818182
6140 -42.272728 -56.090908 -75.181816 -94.636360
6141 -3.454545 -31.636364 -17.818182 -62.636364
6142 -66.090912 -45.181820 -31.272728 -84.181816
6143 -32.363636 -59.909092 -77.090912 -87.090912
6144 -60.454544 -19.636364 -47.545456 -19.181818
6145 -27.636364 -59.090908 -92.545456 -75.545456
6146 -9.090909 -30.272728 -67.000000 -39.363636
6147 -90.363640 -87.727272 -62.090908 -32.636364
6148 -30.000000 -23.454546 -13.454545 -33.454544
6149 -55.000000 -17.363636 -82.272728 -21.090910
6150 -62.545456 -13.545455 -91.454544 -94.818184
6151 -59.636364 -54.636364 -68.090912 -20.090910
6152 -74.272728 -1.818182 -25.454546 -88.090912
6153 -60.818180 -4.090909 -49.727272 -56.090908
6154 -34.363636 -2.909091 -95.363640 -10.909091
6155 -76.818184 -43.636364 -43.545456 -6.727273
6156 -53.272728 -43.181820 -26.363636 -94.454544
6157 -60.545456 -8.545455 -15.545455 -23.000000
6158 -8.272727 -93.090912 -4.000000 -67.818184
6159 -47.727272 -72.090912 -74.090912 -8.181818
6160 -73.909088 -85.636360 -82.363640 -20.909090
6161 -89.727272 -18.272728 -76.909088 -10.272727
6162 -21.181818 -58.454544 -21.181818 -97.909088
6163 -88.272728 -50.909092 -90.818184 -41.545456
6164 -94.090912 -17.181818 -22.090910 -40.727272
6165 -25.727272 -23.818182 -63.727272 -33.909092
6166 -16.909090 -53.909092 -87.909088 -50.818180
6167 -12.181818 -48.181820 -45.090908 -86.090912
6168 -33.818180 -27.454546 -93.090912 -9.727273
6169 -31.909090 -56.181820 -6.181818 -53.090908
6170 -14.636364 -13.545455 -37.181820 -89.090912
6171 -64.454544 -28.000000 -16.818182 -44.636364
6172 -31.272728 -38.909092 -71.545456 -43.181820
6173 -62.636364 -21.454546 -63.272728 -79.545456
